domain,country,language,last_update,website_url,organization,country_code,language_code,last_update_basis,ror_record_last_modified,website_last_modified,last_checked_utc,http_status,reachable,source_category,ror_id,ror_types,source_record,relevance_note
naturalsciences.be,Belgium,Dutch|French|German,2026-06-23,https://gsb.naturalsciences.be,Geological Survey of Belgium,BE,nl|fr|de,ror_record_last_modified,2026-06-23,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/045hf6s03,facility; funder; government,https://ror.org/045hf6s03,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
ugent.be,Belgium,Dutch|French|German,2026-07-20,https://www.ugent.be,Ghent University,BE,nl|fr|de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:27+00:00,URLError,unknown,research_funder,https://ror.org/00cv9y106,education; funder,https://ror.org/00cv9y106,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
innoviris.be,Belgium,Dutch|French|German,2026-07-20,http://www.innoviris.be/en?set_language=en,Innoviris,BE,nl|fr|de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,RemoteDisconnected,unknown,research_funder,https://ror.org/04af9zr29,facility; funder,https://ror.org/04af9zr29,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
bornbunge.org,Belgium,Dutch|French|German,2026-07-20,https://bornbunge.org,Institute Born-Bunge,BE,nl|fr|de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/01t44jj41,education; funder; nonprofit,https://ror.org/01t44jj41,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
ilsi.org,Belgium,Dutch|French|German,2026-07-20,http://www.ilsi.org/Europe/Pages/HomePage.aspx,International Life Sciences Institute Europe,BE,nl|fr|de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,RemoteDisconnected,unknown,research_funder,https://ror.org/01t1g3y18,funder; nonprofit,https://ror.org/01t1g3y18,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
sweeteners.org,Belgium,Dutch|French|German,2026-06-23,https://www.sweeteners.org,International Sweeteners Association,BE,nl|fr|de,ror_record_last_modified,2026-06-23,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/00j4e7r82,funder; nonprofit,https://ror.org/00j4e7r82,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
kdigo.org,Belgium,Dutch|French|German,2026-07-20,https://kdigo.org,Kidney Disease: Improving Global Outcomes,BE,nl|fr|de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/02v233898,funder; nonprofit,https://ror.org/02v233898,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
aipb.be,Belgium,Dutch|French|German,2026-07-20,https://aipb.be,Les Amis des Instituts Pasteur à Bruxelles,BE,nl|fr|de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/026wyqd33,funder; nonprofit,https://ror.org/026wyqd33,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
melissafoundation.org,Belgium,Dutch|French|German,2026-06-23,https://www.melissafoundation.org,MELiSSA Foundation,BE,nl|fr|de,ror_record_last_modified,2026-06-23,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/01x0tqm86,funder; nonprofit,https://ror.org/01x0tqm86,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
fondsmmdelacroix.be,Belgium,Dutch|French|German,2026-06-23,https://www.fondsmmdelacroix.be,Marguerite-Marie Delacroix Support Fund,BE,nl|fr|de,ror_record_last_modified,2026-06-23,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/03r9tht68,funder; nonprofit,https://ror.org/03r9tht68,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
mars.com,Belgium,Dutch|French|German,2026-07-20,https://www.mars.com/our-brands/petcare,Mars Petcare (Belgium),BE,nl|fr|de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/0351xyg20,company; funder,https://ror.org/0351xyg20,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
naxys.be,Belgium,Dutch|French|German,2026-07-20,https://www.naxys.be,Namur Institute for Complex Systems,BE,nl|fr|de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/05ezwr821,facility; funder,https://ror.org/05ezwr821,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
nbb.be,Belgium,Dutch|French|German,2026-07-20,https://www.nbb.be/en/language-picker,National Bank of Belgium,BE,nl|fr|de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/054jfj847,funder; government,https://ror.org/054jfj847,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
pomwvl.be,Belgium,Dutch|French|German,2026-07-20,https://www.pomwvl.be,POM West-Vlaanderen,BE,nl|fr|de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/01hc4ah48,funder; government,https://ror.org/01hc4ah48,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
limburg.be,Belgium,Dutch|French|German,2026-06-23,https://www.limburg.be,Province of Limburg,BE,nl|fr|de,ror_record_last_modified,2026-06-23,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/03perq588,funder; government,https://ror.org/03perq588,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
west-vlaanderen.be,Belgium,Dutch,2026-07-29,https://www.west-vlaanderen.be,Province of West Flanders,BE,nl,http_last_modified,2026-07-20,2026-07-29,2026-07-29T06:54:59+00:00,200,yes,research_funder,https://ror.org/04dwr8w55,funder; government,https://ror.org/04dwr8w55,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
fmre-gske.be,Belgium,Dutch|French|German,2026-06-23,http://www.fmre-gske.be/pages/en,Queen Elisabeth Medical Foundation,BE,nl|fr|de,ror_record_last_modified,2026-06-23,,2026-07-29T06:56:45+00:00,RemoteDisconnected,unknown,research_funder,https://ror.org/030x5z418,funder; nonprofit,https://ror.org/030x5z418,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
kuleuven.be,Belgium,Dutch|French|German,2026-07-20,https://rega.kuleuven.be/about,Rega Foundation,BE,nl|fr|de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/032ckrb66,funder; nonprofit,https://ror.org/032ckrb66,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
sesarju.eu,Belgium,Dutch|French|German,2026-07-20,https://www.sesarju.eu,SESAR Joint Undertaking,BE,nl|fr|de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:43+00:00,URLError,unknown,research_funder,https://ror.org/042r3zc18,funder; government,https://ror.org/042r3zc18,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
sciensano.be,Belgium,Dutch|French|German,2026-07-20,https://www.sciensano.be/,Sciensano (Belgium),BE,nl|fr|de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/04ejags36,company; funder,https://ror.org/04ejags36,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
fgov.be,Belgium,Dutch|French|German,2026-07-20,https://economie.fgov.be,Service Public Fédéral Économie,BE,nl|fr|de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/044xw2q20,funder; government,https://ror.org/044xw2q20,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
kanker.be,Belgium,Dutch|French|German,2026-06-23,http://www.kanker.be/,Stichting tegen Kanker,BE,nl|fr|de,ror_record_last_modified,2026-06-23,,2026-07-29T06:56:45+00:00,RemoteDisconnected,unknown,research_funder,https://ror.org/01h3dr788,education; funder,https://ror.org/01h3dr788,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
uzbrussel.be,Belgium,Dutch|French|German,2026-07-20,https://www.uzbrussel.be,Universitair Ziekenhuis Brussel,BE,nl|fr|de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:03+00:00,URLError,unknown,research_funder,https://ror.org/038f7y939,funder; healthcare,https://ror.org/038f7y939,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
umons.ac.be,Belgium,Dutch|French|German,2026-07-20,https://web.umons.ac.be,University of Mons,BE,nl|fr|de,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:19+00:00,URLError,unknown,research_funder,https://ror.org/02qnnz951,education; funder,https://ror.org/02qnnz951,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
vib.be,Belgium,Dutch|French|German,2026-07-20,https://vib.be/,Vlaams Instituut voor Biotechnologie,BE,nl|fr|de,ror_record_last_modified,2026-07-20,,2026-07-29T06:55:50+00:00,URLError,unknown,research_funder,https://ror.org/03xrhmk39,facility; funder,https://ror.org/03xrhmk39,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
vvge.be,Belgium,Dutch|French|German,2026-07-20,https://www.vvge.be,Vlaamse Vereniging voor Gastro-enterologie,BE,nl|fr|de,ror_record_last_modified,2026-07-20,,2026-07-29T06:55:37+00:00,URLError,unknown,research_funder,https://ror.org/0034nc265,funder; nonprofit,https://ror.org/0034nc265,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
wallonie.be,Belgium,Dutch|French|German,2026-07-20,http://gouvernement.wallonie.be/,Walloon Government,BE,nl|fr|de,ror_record_last_modified,2026-07-20,,2026-07-29T06:55:15+00:00,TimeoutError,unknown,research_funder,https://ror.org/00jv65847,funder; government,https://ror.org/00jv65847,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
fmon.gov.ba,Bosnia and Herzegovina,Bosnian|Croatian|Serbian,2024-12-11,http://www.fmon.gov.ba/,Federalno Ministarstvo Obrazovanja i Nauke,BA,bs|hr|sr,ror_record_last_modified,2024-12-11,,2026-07-29T06:55:53+00:00,TimeoutError,unknown,research_funder,https://ror.org/0355d0s55,government; funder,https://ror.org/0355d0s55,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
mcp.gov.ba,Bosnia and Herzegovina,Bosnian|Croatian|Serbian,2024-12-11,http://www.mcp.gov.ba/,Ministry of Civil Affairs,BA,bs|hr|sr,ror_record_last_modified,2024-12-11,,2026-07-29T06:55:39+00:00,TimeoutError,unknown,research_funder,https://ror.org/01h20c209,government; funder,https://ror.org/01h20c209,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
vladars.rs,Bosnia and Herzegovina,Bosnian|Croatian|Serbian,2026-06-23,https://vladars.rs/vlada/ministries/MST/Pages/default.aspx,Ministry of Scientific and Technological Development and Higher Education,BA,bs|hr|sr,ror_record_last_modified,2026-06-23,,2026-07-29T06:54:59+00:00,404,yes,research_funder,https://ror.org/018q5n510,funder; government,https://ror.org/018q5n510,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
unsa.ba,Bosnia and Herzegovina,Bosnian|Croatian|Serbian,2025-10-28,https://unsa.ba,University of Sarajevo,BA,bs|hr|sr,ror_record_last_modified,2025-10-28,,2026-07-29T06:55:21+00:00,URLError,unknown,research_funder,https://ror.org/02hhwgd43,education; funder,https://ror.org/02hhwgd43,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
arcsofia.org,Bulgaria,Bulgarian,2024-12-11,http://arcsofia.org/,American Research Center in Sofia Foundation,BG,bg,ror_record_last_modified,2024-12-11,,2026-07-29T06:56:44+00:00,RemoteDisconnected,unknown,research_funder,https://ror.org/01seepq35,nonprofit; funder,https://ror.org/01seepq35,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
uni-ruse.bg,Bulgaria,Bulgarian,2024-12-11,https://www.uni-ruse.bg,Angel Kanchev University of Ruse,BG,bg,ror_record_last_modified,2024-12-11,,2026-07-29T06:56:27+00:00,URLError,unknown,research_funder,https://ror.org/01g09ef73,education; funder,https://ror.org/01g09ef73,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
bas.bg,Bulgaria,Bulgarian,2025-06-24,https://www.bas.bg,Bulgarian Academy of Sciences,BG,bg,ror_record_last_modified,2025-06-24,,2026-07-29T06:56:03+00:00,URLError,unknown,research_funder,https://ror.org/01x8hew03,funder; government,https://ror.org/01x8hew03,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
biodiversity.bg,Bulgaria,Bulgarian,2024-12-11,http://bbf.biodiversity.bg/en/,Bulgarian Biodiversity Foundation,BG,bg,ror_record_last_modified,2024-12-11,,2026-07-29T06:56:44+00:00,RemoteDisconnected,unknown,research_funder,https://ror.org/0531yb032,other; funder,https://ror.org/0531yb032,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
